358.4080000,869.5163300,2.3923786,139.2405600,0.0235055
5.0010000,870.0671300,1.2328673,139.3051800,0.0050032
10.0020000,863.8013800,1.0583871,138.9002400,0.0071810
14.7900000,864.0135600,1.3219435,138.9068400,0.0064022
16.5980000,863.9801300,1.1093101,138.8917800,0.0054056
25.0040000,864.1399500,1.3260966,138.9141000,0.0067828
30.0050000,864.0636100,1.1499880,138.8944200,0.0058802
35.0060000,863.8490800,1.2023213,138.8986800,0.0063611
40.0060000,863.8633600,1.0302840,138.8877600,0.0061927
45.0070000,864.0660500,1.0172044,138.8989800,0.0049397
50.0080000,863.7918100,1.2197119,138.8953800,0.0060792
55.0090000,864.1589800,1.1915437,138.8809200,0.0052665
60.0100000,864.0254900,1.0627113,138.8962800,0.0053955
65.0100000,863.8967300,1.2015357,138.8860800,0.0050814
70.0110000,863.8991100,1.2976187,138.8886600,0.0059214
75.0120000,863.8609700,1.1049215,138.9000600,0.0086353
80.0130000,864.0612400,1.2544363,138.9050400,0.0067867
85.0140000,863.8991100,1.2470873,138.8940000,0.0072618
90.0140000,863.8657500,1.3304430,138.9115800,0.0050191
95.0150000,864.1542400,1.2804177,138.9109200,0.0064214
100.0160000,863.7584600,1.2631320,138.9155400,0.0056604
105.0170000,864.0446200,1.1607942,138.9044400,0.0072063
110.0180000,864.1661900,1.2373823,138.8927400,0.0050402
115.0180000,863.9706200,1.1598802,138.8962200,0.0061248
120.0190000,864.0493500,1.2313305,138.8893200,0.0057146
125.0200000,864.0540800,1.1671000,138.9024600,0.0068081
130.0210000,863.9348800,1.1621081,138.8942400,0.0058530
135.0220000,863.8061400,1.0914370,138.8991600,0.0058902
140.0220000,864.0231300,1.0289325,138.8901600,0.0045749
145.0230000,864.0898700,1.2584736,138.8994600,0.0062423
150.0240000,864.0231000,1.1486646,138.8962200,0.0056027
155.0250000,864.0970900,1.1610125,138.8956800,0.0067433
160.0260000,864.0707900,1.3566434,138.8959200,0.0083068
165.0260000,863.9420700,1.2399517,138.9121800,0.0064061
169.9740000,863.8133300,1.1093419,138.8965200,0.0070336
174.9750000,863.7918400,1.1463905,138.9054000,0.0047342
179.9760000,863.8943700,1.0684923,138.8940000,0.0062684
184.9760000,864.0112200,1.1606258,138.9002400,0.0051359
189.9770000,863.8276400,1.2583813,138.9074400,0.0069063
194.9780000,863.9516100,1.3411351,138.8955000,0.0049945
199.9790000,864.0564900,1.1872838,138.8944200,0.0048707
204.9800000,863.8871500,1.2556290,138.9043800,0.0066079
209.9800000,863.8728800,1.2237435,138.8929800,0.0077622
214.9810000,863.8991400,1.2397125,138.9048600,0.0066769
219.9820000,863.8633800,1.2406238,138.9096600,0.0058268
224.9830000,863.9158500,1.2577423,138.9085800,0.0063645
229.9840000,863.6893500,1.1949316,138.9024000,0.0053142
234.9840000,863.9611500,1.3222686,138.8935800,0.0062285
239.9850000,864.1422900,1.2131183,138.8923200,0.0072793
244.9860000,864.0612400,1.1857143,138.9025200,0.0051710
249.9870000,864.2376900,1.2492693,138.8994600,0.0063557
254.9880000,863.7799100,1.0607575,138.9082800,0.0073947
259.9880000,864.0898800,1.2409929,138.8914200,0.0069929
264.9890000,863.9182400,1.1603273,138.9004800,0.0058550
269.9900000,863.8871900,1.3167757,138.8989800,0.0079419
274.9910000,863.9086700,1.2498573,138.8902200,0.0058717
279.9920000,863.7655900,1.1852377,138.9157800,0.0057503
284.9920000,863.6416200,1.3866733,138.9057000,0.0075392
289.9930000,863.8586400,1.2075656,138.8962800,0.0056464
294.9940000,863.9729900,1.1882117,138.8944200,0.0061733
299.9950000,857.3974000,1.1802653,138.8387400,0.0082228
304.9960000,863.8919900,1.1131998,138.9169800,0.0060749
309.9960000,864.2282200,1.0280465,138.8860800,0.0055235
314.9970000,863.9444200,0.9831086,138.9138600,0.0049700
319.9980000,863.8824800,1.2051287,138.8979000,0.0081043
324.9990000,864.2329300,1.2292194,138.8910600,0.0058556
330.0000000,863.9539600,1.1476975,138.9001200,0.0058473
335.0000000,864.0016100,1.3413155,138.8824200,0.0062155
340.0010000,863.8085300,1.1405599,138.9008400,0.0073346
345.0020000,864.1256200,1.2371892,138.8869800,0.0060226
350.0030000,863.9110300,1.1828830,138.8880000,0.0076989
355.0040000,863.9420400,1.0199054,138.8970600,0.0051713
360.0040000,863.9348900,1.2684522,138.8962200,0.0073168
