0.0000000,22.4446111,0.0314120,-52.4446667,0.0776981,22.4115000,22.4413000,22.4711000,22.4711000,22.4711000,22.4711000,22.4413000,22.4413000,22.3817000
10.0020000,22.2790556,0.0157060,-53.1766667,0.1374045,22.2923000,22.2625000,22.2625000,22.2923000,22.2923000,22.2625000,22.2625000,22.2923000,22.2923000
20.0030000,22.0703556,0.0424352,-53.6373333,0.0882383,22.0538000,22.0240000,22.0240000,22.0240000,22.0538000,22.1134000,22.1134000,22.1134000,22.1134000
30.0050000,21.4710444,0.0157060,-54.6873333,0.1004938,21.4876000,21.4876000,21.4876000,21.4578000,21.4578000,21.4578000,21.4876000,21.4578000,21.4578000
40.0060000,20.8815667,0.0333174,-55.6153333,0.1366821,20.8319000,20.8319000,20.8617000,20.9213000,20.9213000,20.8915000,20.8915000,20.8915000,20.8915000
50.0080000,20.7127000,0.0537227,-55.4893333,0.0658483,20.6829000,20.7127000,20.7723000,20.7723000,20.7723000,20.7425000,20.6531000,20.6531000,20.6531000
60.0100000,20.7292556,0.0978320,-55.9040000,0.1987033,20.6233000,20.6233000,20.6233000,20.6531000,20.7425000,20.8021000,20.8319000,20.8319000,20.8319000
70.0110000,20.5769444,0.0216492,-55.7600000,0.1275970,20.6233000,20.5935000,20.5935000,20.5637000,20.5637000,20.5637000,20.5637000,20.5637000,20.5637000
80.0130000,20.7391889,0.0276532,-54.9900000,0.0681469,20.7723000,20.7723000,20.7425000,20.7425000,20.7425000,20.7425000,20.7425000,20.7127000,20.6829000
90.0140000,21.2061556,0.0336856,-54.1686667,0.0698069,21.1300000,21.1896000,21.2194000,21.2194000,21.2492000,21.2194000,21.2194000,21.2194000,21.1896000
100.0160000,21.4809778,0.0325686,-53.0320000,0.0338083,21.4578000,21.4578000,21.4578000,21.4578000,21.4578000,21.4876000,21.5472000,21.5174000,21.4876000
110.0180000,22.2425889,0.0788922,-52.2240000,0.1923980,22.1134000,22.1730000,22.1730000,22.2028000,22.2625000,22.2923000,22.3221000,22.3221000,22.3221000
