0.0000000,28.3189222,0.0248333,-31.7373333,0.0608276,28.3123000,28.3123000,28.3421000,28.3421000,28.3421000,28.3421000,28.3123000,28.2825000,28.2825000
10.0020000,28.3851444,0.0684608,-31.1806667,0.0817068,28.4613000,28.4613000,28.4613000,28.4315000,28.3719000,28.3421000,28.3123000,28.3123000,28.3123000
20.0030000,28.1268778,0.0387909,-31.2726667,0.0498799,28.1633000,28.1633000,28.1633000,28.1037000,28.0739000,28.1335000,28.1633000,28.1037000,28.0739000
30.0050000,28.0242333,0.0149000,-30.8840000,0.0680147,28.0441000,28.0441000,28.0143000,28.0143000,28.0143000,28.0143000,28.0143000,28.0143000,28.0441000
40.0060000,27.9381444,0.0424352,-30.8613333,0.0460977,27.9547000,27.9249000,27.9249000,27.8951000,27.8951000,27.8951000,27.9547000,27.9845000,28.0143000
50.0080000,27.9116556,0.0634102,-30.7366667,0.0424028,28.0143000,27.9845000,27.9547000,27.9249000,27.8951000,27.8355000,27.8355000,27.8653000,27.8951000
60.0100000,28.0805222,0.0198667,-31.1133333,0.0516236,28.1037000,28.0739000,28.0739000,28.0739000,28.0739000,28.0739000,28.1037000,28.1037000,28.0441000
70.0110000,27.9977444,0.0262811,-30.8586667,0.1867833,27.9845000,27.9547000,27.9547000,28.0143000,28.0143000,28.0143000,28.0143000,28.0143000,28.0143000
80.0130000,28.0407889,0.0232957,-30.9713333,0.0464220,28.0441000,28.0441000,28.0143000,28.0143000,28.0441000,28.0739000,28.0739000,28.0441000,28.0143000
90.0140000,28.2560111,0.0794667,-31.6433333,0.0951262,28.3421000,28.3421000,28.3421000,28.3123000,28.2527000,28.1931000,28.1633000,28.1633000,28.1931000
100.0160000,28.2527000,0.0906332,-31.3073333,0.0917061,28.3719000,28.3719000,28.3421000,28.2825000,28.2229000,28.1931000,28.1633000,28.1633000,28.1633000
110.0180000,28.3851444,0.0473790,-31.7113333,0.1172604,28.3719000,28.3719000,28.3719000,28.4315000,28.4613000,28.4315000,28.3719000,28.3421000,28.3123000
120.0190000,28.5010333,0.0516151,-31.8046667,0.1235395,28.5507000,28.5805000,28.5507000,28.4911000,28.4613000,28.4315000,28.4613000,28.4613000,28.5209000
130.0210000,28.6600111,0.0577548,-32.0026667,0.1183681,28.5805000,28.6401000,28.6700000,28.7296000,28.7296000,28.7296000,28.6401000,28.6103000,28.6103000
140.0220000,28.6964889,0.0276532,-32.4733333,0.0756439,28.6700000,28.6998000,28.7296000,28.7296000,28.6700000,28.6700000,28.6700000,28.6998000,28.7296000
150.0240000,28.8653556,0.0336856,-33.0646667,0.0824197,28.8488000,28.8786000,28.9084000,28.9084000,28.8786000,28.8786000,28.8488000,28.8190000,28.8190000
160.0260000,28.7262778,0.0546599,-32.8753333,0.0795299,28.6103000,28.6700000,28.7594000,28.7892000,28.7594000,28.7594000,28.7296000,28.7296000,28.7296000
169.9740000,28.2527000,0.0298000,-31.2986667,0.1065364,28.2527000,28.2229000,28.2229000,28.2527000,28.2229000,28.2527000,28.2527000,28.2825000,28.3123000
179.9760000,28.5507222,0.0999821,-30.6913333,0.4808596,28.4911000,28.6103000,28.6700000,28.6700000,28.6103000,28.5805000,28.4911000,28.4315000,28.4017000
189.9770000,28.1566778,0.0289604,-29.6820000,0.0928547,28.1931000,28.1633000,28.1633000,28.1633000,28.1335000,28.1335000,28.1037000,28.1633000,28.1931000
199.9790000,28.2858111,0.0276532,-31.6220000,0.0893980,28.2527000,28.2527000,28.2527000,28.2825000,28.2825000,28.3123000,28.3123000,28.3123000,28.3123000
209.9800000,28.1599889,0.0432984,-31.5600000,0.0893476,28.1335000,28.1335000,28.1335000,28.1037000,28.1335000,28.1633000,28.1931000,28.2229000,28.2229000
219.9820000,28.1931000,0.0298000,-30.6926667,0.1687246,28.1633000,28.1633000,28.1633000,28.1633000,28.1931000,28.2229000,28.2229000,28.2229000,28.2229000
