352.8220000,3391.6630000,15.6176226,-172.4874000,4.0568416,3387.4700000,3379.8400000,3372.2100000,3372.2100000,3379.8400000,3391.2800000,3406.5400000,3410.3500000,3410.3500000,3406.5400000
5.0010000,3444.6900000,0.0000000,-166.4532000,0.0227684,3444.6900000,3444.6900000,3444.6900000,3444.6900000,3444.6900000,3444.6900000,3444.6900000,3444.6900000,3444.6900000,3444.6900000
10.0020000,3445.8330000,1.8404048,-166.4136000,0.0057966,3444.6900000,3444.6900000,3444.6900000,3444.6900000,3444.6900000,3448.5000000,3448.5000000,3448.5000000,3444.6900000,3444.6900000
15.0020000,3441.6340000,1.6106534,-166.5156000,0.0075895,3440.8700000,3440.8700000,3440.8700000,3440.8700000,3440.8700000,3440.8700000,3440.8700000,3444.6900000,3444.6900000,3440.8700000
20.0030000,3438.2030000,1.8404048,-166.8414000,0.0086948,3437.0600000,3437.0600000,3437.0600000,3440.8700000,3440.8700000,3440.8700000,3437.0600000,3437.0600000,3437.0600000,3437.0600000
25.0040000,3432.0970000,1.8404048,-167.3364000,0.0057966,3429.4300000,3429.4300000,3429.4300000,3433.2400000,3433.2400000,3433.2400000,3433.2400000,3433.2400000,3433.2400000,3433.2400000
30.0050000,3425.6100000,0.0000000,-168.1020000,0.0000000,3425.6100000,3425.6100000,3425.6100000,3425.6100000,3425.6100000,3425.6100000,3425.6100000,3425.6100000,3425.6100000,3425.6100000
35.0060000,3420.2720000,1.9726395,-168.7896000,0.0278855,3421.8000000,3421.8000000,3421.8000000,3417.9800000,3417.9800000,3417.9800000,3417.9800000,3421.8000000,3421.8000000,3421.8000000
40.0060000,3412.6420000,1.9726395,-169.8252000,0.0061968,3414.1700000,3414.1700000,3414.1700000,3410.3500000,3410.3500000,3410.3500000,3414.1700000,3414.1700000,3414.1700000,3410.3500000
45.0070000,3402.7200000,0.0000000,-171.0480000,0.0000000,3402.7200000,3402.7200000,3402.7200000,3402.7200000,3402.7200000,3402.7200000,3402.7200000,3402.7200000,3402.7200000,3402.7200000
50.0080000,3395.1000000,0.0000000,-171.9630000,0.0284605,3395.1000000,3395.1000000,3395.1000000,3395.1000000,3395.1000000,3395.1000000,3395.1000000,3395.1000000,3395.1000000,3395.1000000
55.0090000,3387.4700000,0.0000000,-173.2140000,0.0252982,3387.4700000,3387.4700000,3387.4700000,3387.4700000,3387.4700000,3387.4700000,3387.4700000,3387.4700000,3387.4700000,3387.4700000
60.0100000,3383.6500000,0.0000000,-174.5328000,0.0227684,3383.6500000,3383.6500000,3383.6500000,3383.6500000,3383.6500000,3383.6500000,3383.6500000,3383.6500000,3383.6500000,3383.6500000
65.0100000,3379.8400000,0.0000000,-175.5306000,0.0018974,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000
70.0110000,3379.8400000,0.0000000,-176.7780000,0.0000000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000
75.0120000,3376.0200000,0.0000000,-177.7920000,0.0000000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000
80.0130000,3376.0200000,0.0000000,-178.5516000,0.0278855,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000
85.0140000,3377.5480000,1.9726395,-179.3220000,0.0000000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3379.8400000,3379.8400000,3379.8400000,3379.8400000
90.0140000,3379.8400000,0.0000000,-179.8860000,0.0000000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000
95.0150000,3379.8400000,0.0000000,179.8320000,0.0000000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000
100.0160000,3379.8400000,0.0000000,179.6640000,0.0000000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000
105.0170000,3379.8400000,0.0000000,179.7720000,0.0000000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000,3379.8400000
110.0180000,3376.0200000,0.0000000,36.0216000,185.8753151,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000
115.0180000,3376.0200000,0.0000000,-179.4360000,0.0000000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000
120.0190000,3374.8770000,1.8404048,-178.6980000,0.0000000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3372.2100000,3372.2100000,3372.2100000
125.0200000,3372.2100000,0.0000000,-177.9168000,0.0227684,3372.2100000,3372.2100000,3372.2100000,3372.2100000,3372.2100000,3372.2100000,3372.2100000,3372.2100000,3372.2100000,3372.2100000
130.0210000,3374.1150000,2.0080463,-176.8860000,0.0000000,3372.2100000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3376.0200000,3372.2100000,3372.2100000,3372.2100000,3372.2100000
