0.0000000,2525.3400000,0.0000000,1.1340000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000
10.0020000,2525.5522222,0.6366667,1.1340000,0.0000000,2525.3400000,2525.3400000,2527.2500000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000
20.0030000,2527.0377778,0.6366667,1.1340000,0.0000000,2525.3400000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000
30.0050000,2527.2500000,0.0000000,1.1340000,0.0000000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000
40.0060000,2527.0377778,0.6366667,1.1340000,0.0000000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2525.3400000
50.0080000,2526.8255556,0.8422308,1.1300000,0.0120000,2525.3400000,2525.3400000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000
60.0100000,2526.6133333,0.9550000,1.1340000,0.0000000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2525.3400000,2525.3400000,2525.3400000
70.0110000,2527.2500000,0.0000000,1.1180000,0.0189737,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000
80.0130000,2525.3400000,0.0000000,1.0980000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000
90.0140000,2526.6133333,0.9550000,1.0980000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000
100.0160000,2526.4011111,1.0066584,1.1140000,0.0189737,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000
110.0180000,2527.2500000,0.0000000,1.0980000,0.0000000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2527.2500000
120.0190000,2526.4011111,1.0066584,1.0980000,0.0000000,2525.3400000,2525.3400000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2525.3400000,2525.3400000,2527.2500000
130.0210000,2526.1888889,1.0066584,1.0980000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2527.2500000,2527.2500000,2527.2500000,2527.2500000
140.0220000,2526.1888889,1.0066584,1.1340000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2527.2500000,2527.2500000,2527.2500000,2525.3400000,2527.2500000
150.0240000,2526.1888889,1.0066584,1.1340000,0.0000000,2525.3400000,2525.3400000,2527.2500000,2527.2500000,2527.2500000,2527.2500000,2525.3400000,2525.3400000,2525.3400000
160.0260000,2525.3400000,0.0000000,1.1340000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000
169.9740000,2525.3400000,0.0000000,1.1340000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000
179.9760000,2523.4400000,0.0000000,1.1340000,0.0000000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
189.9770000,2524.2844444,1.0013879,1.1340000,0.0000000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000
199.9790000,2525.3400000,0.0000000,1.1340000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000
209.9800000,2525.3400000,0.0000000,1.1340000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000
219.9820000,2525.3400000,0.0000000,1.1340000,0.0000000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000
229.9840000,2524.0733333,0.9500000,1.1340000,0.0000000,2523.4400000,2525.3400000,2525.3400000,2525.3400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
239.9850000,2523.8622222,0.8378212,1.1340000,0.0000000,2525.3400000,2525.3400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
249.9870000,2524.4955556,1.0013879,1.1180000,0.0189737,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2525.3400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
259.9880000,2523.4400000,0.0000000,1.1340000,0.0000000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
269.9900000,2524.0733333,0.9500000,1.0980000,0.0000000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2525.3400000,2525.3400000,2525.3400000
279.9920000,2523.4400000,0.0000000,1.0980000,0.0000000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
289.9930000,2523.4400000,0.0000000,1.1140000,0.0189737,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
299.9950000,2523.4400000,0.0000000,1.1180000,0.0189737,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
309.9960000,2523.4400000,0.0000000,1.1060000,0.0158745,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
319.9980000,2523.4400000,0.0000000,1.1260000,0.0158745,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
330.0000000,2523.4400000,0.0000000,1.1340000,0.0000000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
340.0010000,2523.4400000,0.0000000,1.1340000,0.0000000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000,2523.4400000
350.0030000,2521.5300000,0.0000000,1.1340000,0.0000000,2521.5300000,2521.5300000,2521.5300000,2521.5300000,2521.5300000,2521.5300000,2521.5300000,2521.5300000,2521.5300000
356.3870000,2522.1666667,0.9550000,1.1340000,0.0000000,2523.4400000,2523.4400000,2523.4400000,2521.5300000,2521.5300000,2521.5300000,2521.5300000,2521.5300000,2521.5300000
