0.0000000,13.1190600,0.0694511,-29.7192000,0.3738980,13.0535000,13.0535000,13.0535000,13.0535000,12.9939000,13.0535000,13.1131000,13.1131000,13.1727000,13.2323000,13.2323000,13.2323000,13.1727000,13.1727000,13.1131000,13.0535000,13.1131000,13.1131000,13.1727000,13.1131000
5.0010000,13.0654200,0.0457592,-29.7210000,0.2258416,13.1131000,13.1131000,13.1131000,13.1131000,13.0535000,13.0535000,13.1131000,13.1131000,13.0535000,12.9939000,12.9939000,12.9939000,12.9939000,13.0535000,13.0535000,13.0535000,13.0535000,13.0535000,13.1131000,13.1131000
10.0020000,13.1369400,0.0623593,-29.6307000,0.2363604,13.1131000,13.1131000,13.0535000,13.0535000,13.0535000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.2323000,13.2323000,13.2323000,13.2323000,13.2323000,13.1727000,13.1131000
15.0020000,13.1429000,0.0563760,-29.6787000,0.2092586,13.1727000,13.1727000,13.1131000,13.1131000,13.0535000,13.0535000,13.1131000,13.2323000,13.2323000,13.1727000,13.1727000,13.1727000,13.1131000,13.1727000,13.2323000,13.1727000,13.1131000,13.0535000,13.1131000,13.1131000
20.0030000,13.1280000,0.0904396,-29.8053000,0.2228176,13.0535000,12.9939000,13.0535000,13.0535000,13.0535000,12.9939000,13.0535000,13.1131000,13.2323000,13.2919000,13.2323000,13.1727000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1727000,13.2323000,13.2919000
25.0040000,13.1458800,0.0528677,-29.5899000,0.2723879,13.1727000,13.1727000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1727000,13.2323000,13.2323000,13.2323000,13.1727000,13.1727000,13.1727000,13.1727000,13.1131000,13.1131000,13.0535000,13.0535000,13.1131000
30.0050000,13.1697200,0.0655029,-29.8464000,0.2762292,13.2323000,13.2919000,13.2323000,13.2323000,13.2323000,13.2323000,13.2323000,13.2323000,13.1727000,13.1131000,13.1131000,13.1131000,13.1131000,13.1727000,13.1727000,13.1131000,13.1131000,13.0535000,13.1131000,13.1131000
35.0060000,13.1846200,0.0763742,-29.7849000,0.3971003,13.2323000,13.2323000,13.2323000,13.1727000,13.1131000,13.1131000,13.2323000,13.2919000,13.2323000,13.1727000,13.1131000,13.2323000,13.2323000,13.2323000,13.2323000,13.2323000,13.2323000,13.1131000,13.0535000,12.9939000
40.0060000,13.1667400,0.0638407,-29.6388000,0.3395486,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1727000,13.1727000,13.2323000,13.2323000,13.2919000,13.2919000,13.2323000,13.2323000,13.1131000,13.1131000,13.1131000,13.1131000,13.1727000,13.1727000
45.0070000,13.1220400,0.0649296,-29.8521000,0.3868477,12.9939000,13.0535000,13.0535000,13.0535000,13.0535000,13.1131000,13.2323000,13.2323000,13.2323000,13.1727000,13.1131000,13.1131000,13.1131000,13.1727000,13.1727000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000
50.0080000,13.1697200,0.0760676,-29.4762000,0.2603365,12.9939000,13.1131000,13.1727000,13.1727000,13.2323000,13.2323000,13.2323000,13.2323000,13.2919000,13.2323000,13.2323000,13.1727000,13.1131000,13.1131000,13.1131000,13.1131000,13.0535000,13.1131000,13.2323000,13.2323000
55.0090000,13.1011800,0.0997299,-29.8317000,0.2449965,13.1727000,13.1727000,13.1727000,13.1727000,13.1727000,13.1727000,13.1727000,13.2323000,13.1727000,13.1727000,13.1131000,13.1131000,13.1131000,13.0535000,13.0535000,12.9939000,12.9343000,12.8747000,12.9343000,13.0535000
60.0100000,13.0833000,0.0808916,-30.3204000,0.3609220,13.1131000,13.2323000,13.2323000,13.2323000,13.1727000,13.0535000,13.0535000,13.0535000,13.0535000,13.0535000,13.0535000,13.1131000,13.1131000,13.0535000,13.0535000,13.0535000,12.9939000,12.9343000,12.9939000,13.0535000
65.0100000,12.9998600,0.0428038,-29.7285000,0.4441872,12.9939000,12.9939000,12.9939000,12.9939000,12.9939000,12.9939000,12.9939000,12.9939000,12.9939000,12.9343000,12.9343000,12.9343000,12.9343000,12.9939000,13.0535000,13.0535000,13.0535000,13.0535000,13.0535000,13.0535000
70.0110000,13.2054800,0.0808338,-29.8110000,0.4971966,13.2323000,13.2919000,13.2919000,13.2919000,13.2323000,13.2323000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.1131000,13.2323000,13.2919000,13.2919000,13.2919000,13.2919000,13.2323000
75.0120000,13.1160800,0.1387339,-29.9664000,0.4373805,13.1727000,13.1727000,13.2323000,13.1727000,13.0535000,12.9939000,12.9939000,13.0535000,12.9343000,12.8747000,12.8747000,12.9939000,13.0535000,13.1727000,13.2323000,13.2919000,13.2919000,13.2919000,13.2323000,13.2323000
80.0130000,13.1637600,0.0803699,-29.6115000,0.3422347,13.2919000,13.2919000,13.2323000,13.1727000,13.1131000,13.1131000,13.1727000,13.1131000,13.0535000,13.0535000,13.0535000,13.0535000,13.1131000,13.1727000,13.2323000,13.2323000,13.2323000,13.2323000,13.2323000,13.1131000
85.0140000,13.1578000,0.1108708,-29.8665000,0.3445356,12.9939000,12.9343000,12.9939000,12.9939000,13.0535000,13.1131000,13.1727000,13.2323000,13.2323000,13.2919000,13.2323000,13.2323000,13.1727000,13.2323000,13.2919000,13.2919000,13.2323000,13.1727000,13.1131000,13.1727000
90.0140000,13.2293200,0.0562930,-29.6289000,0.2924412,13.2919000,13.2919000,13.2919000,13.2919000,13.2323000,13.2323000,13.1727000,13.1131000,13.1131000,13.1727000,13.1727000,13.2323000,13.2323000,13.2323000,13.2323000,13.2323000,13.2919000,13.2919000,13.2323000,13.2323000
95.0150000,13.1756800,0.0682975,-29.3178000,0.3504096,13.1131000,13.1727000,13.2323000,13.2323000,13.2323000,13.2323000,13.2919000,13.2323000,13.2323000,13.2323000,13.1727000,13.1131000,13.1131000,13.0535000,13.0535000,13.1131000,13.1727000,13.2323000,13.1727000,13.1131000
100.0160000,13.2144200,0.1129176,-29.4657000,0.2400511,13.0535000,13.0535000,13.1131000,13.2323000,13.2323000,13.2919000,13.2919000,13.2919000,13.3515000,13.4111000,13.3515000,13.2919000,13.2919000,13.2323000,13.2323000,13.1727000,13.1727000,13.1131000,13.1131000,12.9939000
105.0170000,13.1011800,0.0978373,-29.4681000,0.3159483,13.0535000,13.0535000,12.9939000,12.9939000,12.9939000,12.9939000,13.0535000,13.1131000,13.1131000,13.1131000,13.1131000,13.0535000,12.9939000,13.0535000,13.1131000,13.1727000,13.2323000,13.2919000,13.2919000,13.2323000
