0.0000000,8935.7990000,0.6039950,-0.1380000,0.0000000,8935.9900000,8935.9900000,8935.9900000,8935.9900000,8935.9900000,8935.9900000,8935.9900000,8935.9900000,8935.9900000,8934.0800000
10.0020000,8934.0800000,0.0000000,-0.1380000,0.0000000,8934.0800000,8934.0800000,8934.0800000,8934.0800000,8934.0800000,8934.0800000,8934.0800000,8934.0800000,8934.0800000,8934.0800000
20.0030000,8932.1700000,0.0000000,-0.1380000,0.0000000,8932.1700000,8932.1700000,8932.1700000,8932.1700000,8932.1700000,8932.1700000,8932.1700000,8932.1700000,8932.1700000,8932.1700000
30.0050000,8930.2700000,0.0000000,-0.1380000,0.0000000,8930.2700000,8930.2700000,8930.2700000,8930.2700000,8930.2700000,8930.2700000,8930.2700000,8930.2700000,8930.2700000,8930.2700000
40.0060000,8929.5060000,0.9863198,-0.1380000,0.0000000,8930.2700000,8930.2700000,8930.2700000,8930.2700000,8930.2700000,8930.2700000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
50.0080000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
60.0100000,8928.3600000,0.0000000,-0.1500000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
70.0110000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
80.0130000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
90.0140000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
100.0160000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
110.0180000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
120.0190000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
130.0210000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
140.0220000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
150.0240000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
160.0260000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
169.9740000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
179.9760000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
189.9770000,8928.3600000,0.0000000,-0.1380000,0.0000000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000,8928.3600000
199.9790000,8927.0230000,0.9226177,-0.1380000,0.0000000,8926.4500000,8928.3600000,8926.4500000,8926.4500000,8926.4500000,8928.3600000,8928.3600000,8926.4500000,8926.4500000,8926.4500000
