0.0000000,44.9794000,0.0361277,0.1892000,0.0502440,44.9906000,44.9906000,45.0055000,45.0092000,44.9794000,44.9421000,44.9347000,44.9570000,44.9868000,45.0204000,45.0353000,45.0204000,44.9682000,44.9310000,44.9198000
5.0010000,44.9145933,0.0528947,0.1048000,0.0610564,44.8155000,44.8267000,44.8416000,44.8714000,44.9049000,44.9347000,44.9459000,44.9347000,44.9235000,44.9347000,44.9608000,44.9868000,44.9757000,44.9459000,44.9161000
10.0020000,44.9689533,0.0421355,0.1200000,0.0707753,44.9980000,45.0055000,45.0204000,45.0315000,45.0055000,44.9980000,44.9980000,44.9794000,44.9459000,44.9123000,44.9049000,44.9272000,44.9421000,44.9384000,44.9272000
15.0020000,44.9764000,0.0264245,-0.1560000,0.0205357,44.9794000,44.9682000,44.9384000,44.9198000,44.9384000,44.9682000,44.9868000,44.9980000,44.9831000,44.9719000,44.9831000,44.9980000,45.0055000,45.0092000,44.9980000
20.0030000,44.9766600,0.0649091,0.0424000,0.0608708,44.9384000,44.9347000,44.9272000,44.9235000,44.9161000,44.9049000,44.9310000,44.9459000,44.9421000,44.9794000,45.0315000,45.0539000,45.0725000,45.0651000,45.0837000
25.0040000,44.9575267,0.0206734,-0.1496000,0.0332110,44.9421000,44.9570000,44.9719000,44.9757000,44.9682000,44.9682000,44.9719000,44.9831000,44.9868000,44.9682000,44.9496000,44.9310000,44.9235000,44.9310000,44.9347000
30.0050000,45.1107600,0.0395685,0.0248000,0.0472368,45.1545000,45.1731000,45.1731000,45.1545000,45.1247000,45.0986000,45.0986000,45.1172000,45.1172000,45.1060000,45.0911000,45.0762000,45.0651000,45.0576000,45.0539000
35.0060000,45.0538933,0.0318160,0.0364000,0.0358903,45.1135000,45.1023000,45.0911000,45.0613000,45.0353000,45.0353000,45.0576000,45.0651000,45.0725000,45.0539000,45.0315000,45.0129000,45.0055000,45.0204000,45.0502000
40.0060000,45.0424467,0.0230649,0.0628000,0.0281303,45.0762000,45.0613000,45.0502000,45.0427000,45.0315000,45.0129000,44.9980000,45.0166000,45.0315000,45.0464000,45.0576000,45.0613000,45.0688000,45.0613000,45.0204000
45.0070000,45.0546333,0.0686259,0.0388000,0.0411881,45.0613000,45.0911000,45.1023000,45.1247000,45.1470000,45.1508000,45.1247000,45.0800000,45.0464000,45.0166000,44.9943000,44.9719000,44.9645000,44.9608000,44.9831000
50.0080000,45.0643200,0.0185379,0.0664000,0.0195697,45.0949000,45.0837000,45.0725000,45.0539000,45.0315000,45.0427000,45.0651000,45.0651000,45.0576000,45.0576000,45.0613000,45.0539000,45.0539000,45.0688000,45.1023000
55.0090000,45.0730000,0.0325566,0.0712000,0.0467443,45.0539000,45.0837000,45.1023000,45.1135000,45.1135000,45.1060000,45.1060000,45.0911000,45.0688000,45.0427000,45.0278000,45.0204000,45.0315000,45.0576000,45.0762000
60.0100000,45.1132533,0.0242863,-0.0676000,0.0412878,45.1321000,45.1396000,45.1508000,45.1470000,45.1284000,45.1023000,45.0800000,45.0874000,45.1060000,45.1247000,45.1284000,45.1098000,45.0949000,45.0874000,45.0800000
65.0100000,45.1681467,0.0377481,-0.0072000,0.0462095,45.1545000,45.1768000,45.2104000,45.2253000,45.2290000,45.2215000,45.1880000,45.1545000,45.1321000,45.1284000,45.1247000,45.1321000,45.1359000,45.1508000,45.1582000
70.0110000,45.2957933,0.0257960,-0.0192000,0.0209325,45.3221000,45.3147000,45.2737000,45.2513000,45.2551000,45.2811000,45.3147000,45.3333000,45.3333000,45.3147000,45.2960000,45.2849000,45.2811000,45.2886000,45.2923000
75.0120000,45.0524067,0.0177997,-0.0076000,0.0149513,45.0539000,45.0688000,45.0762000,45.0800000,45.0837000,45.0651000,45.0502000,45.0390000,45.0353000,45.0390000,45.0353000,45.0315000,45.0390000,45.0427000,45.0464000
80.0130000,44.8544733,0.0305929,-0.0368000,0.0323799,44.8453000,44.8378000,44.8416000,44.8416000,44.8192000,44.8080000,44.8453000,44.8974000,44.9161000,44.9049000,44.8714000,44.8527000,44.8527000,44.8490000,44.8341000
85.0140000,45.0201267,0.0170305,-0.0776000,0.0314615,44.9980000,44.9906000,44.9906000,45.0055000,45.0315000,45.0464000,45.0353000,45.0241000,45.0204000,45.0278000,45.0353000,45.0353000,45.0204000,45.0166000,45.0241000
90.0140000,44.7787067,0.0420782,-0.2020000,0.0322047,44.7559000,44.7633000,44.7633000,44.7819000,44.8267000,44.8490000,44.8378000,44.8155000,44.8080000,44.7968000,44.7670000,44.7410000,44.7186000,44.7186000,44.7372000
95.0150000,44.9520600,0.0416478,0.2176000,0.0419060,44.9868000,44.9719000,44.9719000,44.9868000,44.9757000,44.9496000,44.9384000,44.9570000,44.9831000,44.9980000,44.9868000,44.9347000,44.8900000,44.8714000,44.8788000
100.0160000,44.7240933,0.0674585,-0.0332000,0.0337791,44.6218000,44.6516000,44.6851000,44.6963000,44.7037000,44.7261000,44.7559000,44.7521000,44.6963000,44.6441000,44.6851000,44.7559000,44.8080000,44.8416000,44.8378000
105.0170000,44.6334267,0.0301995,0.1048000,0.0873868,44.6180000,44.6516000,44.6516000,44.6180000,44.6180000,44.6516000,44.6851000,44.6776000,44.6329000,44.5882000,44.5808000,44.6180000,44.6553000,44.6478000,44.6069000
110.0180000,44.7153933,0.0519097,0.0584000,0.0361758,44.6590000,44.6590000,44.6665000,44.6963000,44.7298000,44.7410000,44.7633000,44.8080000,44.8117000,44.7596000,44.7037000,44.6814000,44.6590000,44.6814000,44.7112000
115.0180000,44.5313667,0.0556047,0.1060000,0.1340043,44.5845000,44.5510000,44.5324000,44.5547000,44.5249000,44.4504000,44.4094000,44.4504000,44.5063000,44.5473000,44.5659000,44.5696000,44.5547000,44.5547000,44.6143000
120.0190000,44.5517267,0.0623235,0.1720000,0.0884340,44.5547000,44.4988000,44.4914000,44.5286000,44.5510000,44.5063000,44.4653000,44.4914000,44.5584000,44.6069000,44.6590000,44.6665000,44.6180000,44.5696000,44.5100000
125.0200000,44.5226667,0.0593563,0.2568000,0.1331869,44.4765000,44.4802000,44.4914000,44.4839000,44.4914000,44.5249000,44.5286000,44.4951000,44.4578000,44.4690000,44.5063000,44.5547000,44.6143000,44.6367000,44.6292000
130.0210000,44.6041200,0.0397561,0.3328000,0.0844234,44.6776000,44.6180000,44.5659000,44.5324000,44.5435000,44.5882000,44.6180000,44.6069000,44.6180000,44.6069000,44.5733000,44.5882000,44.6329000,44.6516000,44.6404000
135.0220000,44.6550533,0.0351782,0.4260000,0.0616488,44.6069000,44.6367000,44.6404000,44.6516000,44.6888000,44.7000000,44.6851000,44.6814000,44.6739000,44.6627000,44.6814000,44.6814000,44.6478000,44.6069000,44.5808000
140.0220000,44.6170400,0.0682546,0.3664000,0.0483983,44.6143000,44.6031000,44.6031000,44.6292000,44.6665000,44.7000000,44.7261000,44.7149000,44.6739000,44.6180000,44.5771000,44.5398000,44.5212000,44.5249000,44.5435000
145.0230000,44.6900667,0.0280737,0.4640000,0.0311494,44.7000000,44.7000000,44.7149000,44.7261000,44.7335000,44.7186000,44.6851000,44.6814000,44.6963000,44.7037000,44.6814000,44.6516000,44.6441000,44.6516000,44.6627000
150.0240000,44.7144000,0.0426559,0.4724000,0.0512373,44.7410000,44.7782000,44.7857000,44.7708000,44.7372000,44.7223000,44.7149000,44.6925000,44.6739000,44.6851000,44.7112000,44.7112000,44.6851000,44.6702000,44.6367000
