352.0240000,0.1949083,0.0325138,-89.8282800,10.6740945,0.2272440,0.2216560,0.2216560,0.2197930,0.2142050,0.2104800,0.2067550,0.2048920,0.2030290,0.1993040,0.1955790,0.1918530,0.1899910,0.1862650,0.1825400,0.1788150,0.1750900,0.1732270,0.1695020,0.1676390,0.1639140,0.1620510,0.1583260,0.1583260,0.1583260,0.1546000,0.1546000,0.1546000,0.1527380,0.1508750,0.1508750,0.1527380,0.1527380,0.1527380,0.1527380,0.1527380,0.1546000,0.1546000,0.1564630,0.1564630,0.1583260,0.1583260,0.1583260,0.1601880,0.1639140,0.1639140,0.1657760,0.1676390,0.1695020,0.1713640,0.1732270,0.1732270,0.1750900,0.1769520,0.1788150,0.1806770,0.1825400,0.1844030,0.1862650,0.1881280,0.1899910,0.1918530,0.1937160,0.1955790,0.1974410,0.1993040,0.2011670,0.2030290,0.2048920,0.2048920,0.2067550,0.2104800,0.2123420,0.2142050,0.2160680,0.2179300,0.2197930,0.2216560,0.2216560,0.2253810,0.2253810,0.2272440,0.2309690,0.2328320,0.2346940,0.2365570,0.2365570,0.2384200,0.2402830,0.2421460,0.2440080,0.2458710,0.2477340,0.2495960,0.2514590,0.2533220,0.2533220,0.2551840,0.2570470,0.2589090
5.0010000,0.3483160,0.0000000,-90.0000000,0.0000000,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160
10.0020000,0.3483160,0.0000000,-90.8363400,0.5966987,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160
15.0020000,0.3482043,0.0004444,-90.0000000,0.0000000,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160
20.0030000,0.3483160,0.0000000,-90.0000000,0.0000000,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160
25.0040000,0.3410895,0.0048187,-90.0000000,0.0000000,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3334150,0.3334150,0.3334150,0.3334150,0.3334150,0.3334150,0.3334150,0.3352780,0.3352780,0.3352780,0.3352780,0.3352780,0.3352780,0.3352780,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540
30.0050000,0.3454852,0.0024475,-90.0000000,0.0000000,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160
35.0060000,0.3435296,0.0031129,-90.0000000,0.0000000,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3464540,0.3483160,0.3483160,0.3483160
40.0060000,0.3483160,0.0000000,-90.0000000,0.0000000,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160,0.3483160
45.0070000,0.3361721,0.0058812,-90.0000000,0.0000000,0.3241020,0.3241020,0.3241020,0.3241020,0.3259650,0.3259650,0.3259650,0.3259650,0.3278270,0.3278270,0.3278270,0.3278270,0.3278270,0.3296900,0.3296900,0.3296900,0.3296900,0.3296900,0.3296900,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3315530,0.3334150,0.3334150,0.3334150,0.3334150,0.3334150,0.3334150,0.3334150,0.3352780,0.3352780,0.3352780,0.3352780,0.3352780,0.3352780,0.3352780,0.3352780,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3371410,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3390030,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3408660,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3427290,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910,0.3445910
