352.0240000,6.6846900,0.0659711,-18.3978000,1.6283490,6.6757500,6.7055500,6.7353500,6.7651600,6.7651600,6.7055500,6.6757500,6.6459500,6.6161400,6.5565400
5.0010000,6.6727700,0.0094236,-16.8174000,0.3978186,6.6757500,6.6757500,6.6757500,6.6757500,6.6757500,6.6757500,6.6757500,6.6757500,6.6757500,6.6459500
10.0020000,6.6221040,0.0235111,-17.5572000,0.3554693,6.6459500,6.6459500,6.6161400,6.5863400,6.5863400,6.6161400,6.6459500,6.6161400,6.6161400,6.6459500
15.0020000,6.7055490,0.0421459,-17.6304000,0.1773629,6.6161400,6.6459500,6.7055500,6.7353500,6.7353500,6.7353500,6.7353500,6.7353500,6.7055500,6.7055500
20.0030000,6.6131640,0.0327995,-17.9064000,0.1396625,6.6161400,6.5863400,6.5565400,6.5863400,6.6459500,6.6459500,6.6459500,6.6459500,6.6161400,6.5863400
25.0040000,6.7174710,0.0208389,-19.4022000,0.1195006,6.7055500,6.7353500,6.7651600,6.7353500,6.7055500,6.7055500,6.7055500,6.7055500,6.7055500,6.7055500
30.0050000,6.6876690,0.0615613,-20.1396000,0.0997276,6.7353500,6.7055500,6.6459500,6.6161400,6.6161400,6.6161400,6.6757500,6.7353500,6.7651600,6.7651600
35.0060000,6.8337030,0.0487686,-19.9716000,0.5277590,6.9141700,6.8843700,6.8843700,6.8545600,6.8247600,6.8247600,6.7949600,6.7949600,6.7949600,6.7651600
40.0060000,6.7651560,0.0673761,-20.7960000,0.4988387,6.8247600,6.8247600,6.8247600,6.8247600,6.7949600,6.7949600,6.7353500,6.6757500,6.6757500,6.6757500
45.0070000,6.8247600,0.0344101,-20.9856000,0.5763416,6.8247600,6.8247600,6.8545600,6.8545600,6.8545600,6.8545600,6.8247600,6.8247600,6.7651600,6.7651600
50.0080000,6.9231070,0.0580098,-22.6662000,0.3035398,6.9737700,6.9737700,7.0035700,6.9737700,6.9439700,6.9141700,6.8843700,6.8545600,6.8545600,6.8545600
55.0090000,6.9231080,0.0629080,-23.8602000,0.4500671,7.0333800,6.9737700,6.9141700,6.8545600,6.8545600,6.8545600,6.8843700,6.9141700,6.9737700,6.9737700
60.0100000,6.9678100,0.0416727,-23.2986000,0.5937168,6.9141700,6.9141700,6.9141700,6.9439700,6.9737700,7.0035700,7.0035700,7.0035700,7.0035700,7.0035700
65.0100000,6.9439700,0.0243316,-21.9354000,0.5447161,6.9439700,6.9737700,6.9737700,6.9439700,6.9737700,6.9439700,6.9439700,6.9141700,6.9141700,6.9141700
70.0110000,6.8873460,0.0356821,-22.4394000,0.3782216,6.9141700,6.8545600,6.8247600,6.8545600,6.8545600,6.9141700,6.9141700,6.9141700,6.9141700,6.9141700
75.0120000,6.8426410,0.0349811,-21.8856000,0.1970827,6.9141700,6.8545600,6.7949600,6.7949600,6.8247600,6.8247600,6.8545600,6.8545600,6.8545600,6.8545600
80.0130000,6.8873470,0.0260969,-22.2252000,0.7398205,6.8545600,6.9141700,6.9141700,6.8843700,6.8545600,6.8545600,6.8843700,6.8843700,6.9141700,6.9141700
85.0140000,6.8575440,0.0408401,-21.9252000,0.6246202,6.8843700,6.9141700,6.9141700,6.8843700,6.8247600,6.7949600,6.8247600,6.8247600,6.8545600,6.8545600
90.0140000,6.8426420,0.0565455,-21.4158000,0.4690079,6.9737700,6.9141700,6.8247600,6.7949600,6.8247600,6.8247600,6.7949600,6.8247600,6.8247600,6.8247600
95.0150000,6.9201280,0.0366363,-22.4784000,0.8274066,6.8545600,6.8545600,6.9439700,6.9439700,6.9439700,6.9439700,6.9141700,6.9141700,6.9439700,6.9439700
100.0160000,6.8307220,0.0540466,-21.6114000,0.3549924,6.7651600,6.7651600,6.7949600,6.7949600,6.8247600,6.8247600,6.8545600,6.8545600,6.9141700,6.9141700
105.0170000,6.8247600,0.0314120,-21.3420000,0.3920204,6.7651600,6.7949600,6.8247600,6.8247600,6.8545600,6.8545600,6.8545600,6.8545600,6.8247600,6.7949600
110.0180000,6.7711170,0.0540478,-20.0190000,0.3363480,6.7055500,6.6757500,6.7055500,6.7949600,6.8247600,6.8247600,6.7949600,6.7949600,6.7949600,6.7949600
115.0180000,7.0870200,0.0366323,-25.6746000,0.1587816,7.0929800,7.0631800,7.0333800,7.0333800,7.0631800,7.0929800,7.1227800,7.1227800,7.1227800,7.1227800
120.0190000,7.3045780,0.0475378,-28.4616000,0.1077479,7.3314000,7.3016000,7.2718000,7.2419900,7.2419900,7.2718000,7.3016000,7.3612000,7.3612000,7.3612000
125.0200000,7.4625300,0.0349789,-29.9424000,0.5919270,7.4208100,7.4506100,7.4804100,7.5102100,7.5102100,7.4804100,7.4804100,7.4506100,7.4208100,7.4208100
130.0210000,7.3731250,0.0426139,-29.3856000,0.3061268,7.3612000,7.3910100,7.4208100,7.4506100,7.3910100,7.3910100,7.3314000,7.3314000,7.3314000,7.3314000
135.0220000,7.4565700,0.0366323,-30.2004000,0.4530360,7.5102100,7.5102100,7.4804100,7.4804100,7.4506100,7.4208100,7.4208100,7.4208100,7.4208100,7.4506100
140.0220000,7.3254390,0.0439788,-29.0430000,0.3878170,7.3016000,7.2718000,7.2419900,7.3016000,7.3314000,7.3612000,7.3612000,7.3612000,7.3612000,7.3612000
145.0230000,7.2837190,0.0251314,-28.6374000,0.2747428,7.2718000,7.2718000,7.3016000,7.3016000,7.3016000,7.2718000,7.2419900,7.2718000,7.2718000,7.3314000
150.0240000,7.2896760,0.0470176,-29.9526000,0.2129873,7.2419900,7.2419900,7.2419900,7.2419900,7.2718000,7.3016000,7.3314000,7.3314000,7.3314000,7.3612000
