352.8220000,0.3763803,0.0440647,-85.8482000,4.0465383,0.5066430,0.4544870,0.3967450,0.3539040,0.3445910,0.3464540,0.3483160,0.3408660,0.3278270,0.3166510,0.3036130,0.3203770,0.3483160,0.3483160,0.3557670,0.3762560,0.4041960,0.4172340,0.4116460,0.3930200,0.3688060,0.3725310,0.3688060,0.3725310,0.4004710,0.4284100,0.4284100,0.4097840,0.3781190,0.3483160
5.0010000,0.3776222,0.0504068,-82.1072000,3.2561100,0.4116460,0.4265480,0.4209600,0.4023330,0.3799810,0.3632180,0.3557670,0.3576300,0.3632180,0.3632180,0.3762560,0.4004710,0.4190970,0.4135090,0.4153720,0.4488990,0.4824290,0.4787030,0.4377230,0.3762560,0.3334150,0.3092010,0.3054760,0.3073380,0.3129260,0.3166510,0.3259650,0.3390030,0.3408660,0.3445910
10.0020000,0.4010292,0.0393524,-84.5282000,4.6326481,0.3445910,0.3464540,0.3483160,0.3613550,0.3688060,0.3706680,0.3632180,0.3799810,0.4060580,0.4060580,0.4023330,0.3837070,0.3594920,0.3483160,0.3539040,0.3799810,0.4153720,0.4377230,0.4488990,0.4470370,0.4544870,0.4563500,0.4451740,0.4470370,0.4544870,0.4451740,0.4339980,0.4302730,0.4079210,0.3837070
15.0020000,0.4131365,0.0327932,-87.5888000,3.8805298,0.4172340,0.4302730,0.4507620,0.4749760,0.4805660,0.4544870,0.4172340,0.3930200,0.3762560,0.3669430,0.3632180,0.3799810,0.3967450,0.4116460,0.4116460,0.3911570,0.3837070,0.3799810,0.3762560,0.3762560,0.3911570,0.4265480,0.4526250,0.4526250,0.4433110,0.4377230,0.4302730,0.4265480,0.4135090,0.3874320
20.0030000,0.4441188,0.0296485,-88.9474000,6.3769641,0.3706680,0.4004710,0.4265480,0.4470370,0.4544870,0.4563500,0.4433110,0.4153720,0.4041960,0.4172340,0.4339980,0.4433110,0.4414490,0.4526250,0.4749760,0.4898790,0.4954670,0.4917420,0.4824290,0.4712510,0.4582130,0.4451740,0.4433110,0.4526250,0.4433110,0.4153720,0.4023330,0.4246850,0.4526250,0.4731140
25.0040000,0.4532460,0.0288663,-87.7056000,6.3393288,0.4470370,0.4563500,0.4619380,0.4582130,0.4358610,0.4172340,0.4172340,0.4190970,0.4190970,0.4265480,0.4433110,0.4544870,0.4526250,0.4433110,0.4265480,0.4265480,0.4265480,0.4265480,0.4265480,0.4433110,0.4768410,0.4954670,0.5010550,0.5029180,0.5029180,0.4973300,0.4880170,0.4842910,0.4749760,0.4451740
30.0050000,0.4616903,0.0314960,-90.8650000,4.0893574,0.4358610,0.4395860,0.4414490,0.4526250,0.4619380,0.4731140,0.4898790,0.5066430,0.4991930,0.4805660,0.4787030,0.4917420,0.4954670,0.4824290,0.4768410,0.4842910,0.4880170,0.4880170,0.4824290,0.4749760,0.4731140,0.4675260,0.4507620,0.4190970,0.3986080,0.3967450,0.3948830,0.4190970,0.4433110,0.4638000
35.0060000,0.4863395,0.0254478,-87.8726000,5.1826731,0.4898790,0.4861540,0.4600750,0.4507620,0.4600750,0.4749760,0.4712510,0.4600750,0.4582130,0.4582130,0.4600750,0.4582130,0.4656630,0.4787030,0.4842910,0.4917420,0.5029180,0.5085060,0.5234070,0.5383080,0.5438960,0.5327200,0.5066430,0.4842910,0.4787030,0.4880170,0.4973300,0.5047800,0.4973300,0.4749760
40.0060000,0.5217302,0.0398336,-86.0470000,3.2750973,0.5848740,0.5941870,0.5997750,0.5848740,0.5494840,0.5215440,0.5047800,0.4880170,0.4675260,0.4582130,0.4805660,0.5159560,0.5494840,0.5606600,0.5420330,0.5178190,0.5010550,0.4842910,0.4675260,0.4638000,0.4768410,0.4954670,0.5196820,0.5215440,0.5178190,0.5308580,0.5532090,0.5532090,0.5327200,0.5140940
45.0070000,0.5523399,0.0370943,-84.6514000,5.1955479,0.5289950,0.5420330,0.5438960,0.5532090,0.5830120,0.6053630,0.6165390,0.6128140,0.6165390,0.6202640,0.6035010,0.5848740,0.5662480,0.5476210,0.5215440,0.5066430,0.5159560,0.5364450,0.5420330,0.5438960,0.5513470,0.5327200,0.5085060,0.4954670,0.4991930,0.5234070,0.5494840,0.5532090,0.5438960,0.5215440
