0.0000000,43.7857933,0.1156890,0.6674000,0.1005929,43.5116000,43.5712000,43.5712000,43.6904000,43.6904000,43.8096000,43.8096000,43.8096000,43.7500000,43.6904000,43.6308000,43.6904000,43.7500000,43.8096000,43.8096000,43.8096000,43.8693000,43.9289000,43.9289000,43.8693000,43.8096000,43.7500000,43.7500000,43.8096000,43.8693000,43.8693000,43.9289000,43.9289000,43.9289000,43.9289000
5.0010000,43.8314967,0.0725891,0.6996000,0.1080643,43.6904000,43.6904000,43.7500000,43.7500000,43.7500000,43.8096000,43.8096000,43.9289000,43.9289000,43.9289000,43.8693000,43.8096000,43.8096000,43.8693000,43.9289000,43.8693000,43.8096000,43.9289000,43.9289000,43.8693000,43.8693000,43.8096000,43.7500000,43.7500000,43.8096000,43.8096000,43.8096000,43.8096000,43.8693000,43.9289000
10.0020000,43.8732300,0.0989531,0.5084000,0.0765775,43.8096000,43.8096000,43.7500000,43.7500000,43.7500000,43.8096000,43.8693000,43.9289000,43.9885000,43.9289000,43.8096000,43.8096000,43.7500000,43.7500000,43.6904000,43.7500000,43.8096000,43.9289000,43.9885000,43.9885000,43.9885000,43.9289000,43.8693000,43.9289000,43.9289000,43.9885000,44.0481000,43.9885000,43.9289000,43.9289000
15.0020000,43.8672667,0.1008549,0.6008000,0.1027908,43.9289000,43.9289000,43.9289000,43.9289000,43.9885000,43.9885000,43.9885000,43.9885000,43.9289000,43.9289000,43.9885000,43.9885000,43.9289000,43.8693000,43.8096000,43.8096000,43.7500000,43.7500000,43.7500000,43.6904000,43.6904000,43.6904000,43.8096000,43.8096000,43.8096000,43.8096000,43.8096000,43.8096000,43.9289000,43.9885000
20.0030000,43.9149567,0.1316275,0.3090000,0.0966026,43.9289000,43.8096000,43.8096000,43.7500000,43.8096000,43.8096000,43.8096000,43.8693000,43.8693000,43.8693000,43.8693000,43.8096000,43.7500000,43.6904000,43.7500000,43.8096000,43.8693000,43.8693000,43.9289000,43.9885000,44.0481000,44.0481000,44.0481000,44.1077000,44.1077000,44.1077000,44.1077000,44.1077000,44.0481000,44.0481000
25.0040000,43.9567000,0.0824504,-0.0316000,0.0993918,43.9885000,43.9289000,43.9289000,43.9289000,43.9885000,43.9885000,43.9885000,43.9289000,43.9289000,43.8096000,43.8096000,43.8096000,43.8096000,43.9289000,43.9289000,43.9289000,43.9885000,43.9885000,43.9885000,43.9289000,43.9885000,43.9885000,44.0481000,44.1077000,44.1077000,44.1077000,44.0481000,43.9885000,43.9289000,43.8693000
30.0050000,44.0282333,0.0423851,-0.0402000,0.1068345,43.9289000,43.9289000,43.9885000,43.9885000,43.9885000,43.9885000,44.0481000,44.1077000,44.1077000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,43.9885000,43.9885000,44.0481000,44.0481000,44.0481000,43.9885000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,43.9885000
35.0060000,43.9725900,0.1191585,-0.2510000,0.0773862,44.1673000,44.2269000,44.1673000,44.1077000,44.1077000,44.0481000,44.0481000,43.9885000,43.9289000,43.9885000,44.0481000,44.0481000,43.9885000,43.8693000,43.8096000,43.7500000,43.8096000,43.8693000,43.9885000,43.9885000,43.9885000,43.9885000,43.9289000,43.9289000,43.9885000,43.9885000,43.9289000,43.9289000,43.8096000,43.7500000
40.0060000,43.9785667,0.0566137,-0.4210000,0.1579461,43.9885000,43.9885000,43.9289000,43.9885000,43.9885000,43.9885000,43.9885000,43.9885000,43.9885000,43.9885000,44.0481000,44.0481000,44.0481000,43.9885000,44.0481000,44.0481000,44.0481000,44.0481000,43.9885000,43.9885000,43.9885000,43.9885000,43.9885000,43.9289000,43.9289000,43.8693000,43.8693000,43.8693000,43.9289000,43.8693000
45.0070000,44.1216067,0.0793210,-0.7654000,0.1211191,44.1673000,44.2269000,44.2269000,44.2269000,44.2269000,44.1673000,44.1077000,44.1077000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,44.0481000,43.9885000,44.0481000,44.0481000,44.0481000,44.1077000,44.1077000,44.2269000,44.2269000,44.2269000,44.2269000,44.2269000,44.1077000,44.1077000,44.1077000
